GenBankID,GB_Nucleotide_Seqs,GenBank_Name,GenBank_Group,EBirdClements_Names,Ebird_Group,Clements_Order,Clements_Family,Reconciliation,IUCN_Status
528161,1,Malurus_cyaneus_elizabethae,subspecies,Malurus_cyaneus,subspecies,Passeriformes,Maluridae (Fairywrens),,Least Concern
528162,1,Malurus_cyaneus_leggei,subspecies,Malurus_cyaneus,subspecies,Passeriformes,Maluridae (Fairywrens),,Least Concern
528195,5,Pseudoalcippe_abyssinica_monachus,subspecies,Sylvia_abyssinica,subspecies,Passeriformes,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",taxonomy,Least Concern
528334,1,Apalopteron_familiare_hahasima,subspecies,Apalopteron_familiare,subspecies,Passeriformes,"Zosteropidae (White-eyes, Yuhinas, and Allies)",,Near Threatened
530140,9,Cyanomitra_obscura,species,Cyanomitra_olivacea,subspecies,Passeriformes,Nectariniidae (Sunbirds and Spiderhunters),lump,Least Concern
530586,7,Regulus_ignicapilla_ignicapilla,subspecies,Regulus_ignicapilla,subspecies,Passeriformes,Regulidae (Kinglets),,Least Concern
530587,5,Regulus_satrapa_satrapa,subspecies,Regulus_satrapa,subspecies,Passeriformes,Regulidae (Kinglets),,Least Concern
531870,3,Regulus_satrapa_olivaceus,subspecies,Regulus_satrapa,subspecies,Passeriformes,Regulidae (Kinglets),,Least Concern
531871,5,Regulus_regulus_sikkimensis,subspecies,Regulus_regulus,subspecies,Passeriformes,Regulidae (Kinglets),,Least Concern
531872,4,Regulus_regulus_interni,subspecies,Regulus_regulus,subspecies,Passeriformes,Regulidae (Kinglets),taxonomy,Least Concern
531873,6,Regulus_regulus_ellenthalerae,subspecies,Regulus_regulus,group (monotypic),Passeriformes,Regulidae (Kinglets),,Least Concern
541004,576,Anas_crecca_crecca,subspecies,Anas_crecca,group (monotypic),Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",,Least Concern
541010,4,Cygnus_columbianus_bewickii,subspecies,Cygnus_columbianus,group (monotypic),Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",,Least Concern
541011,2,Mergus_merganser_merganser,subspecies,Mergus_merganser,subspecies,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",,Least Concern
541014,3,Somateria_mollissima_mollissima,subspecies,Somateria_mollissima,group (monotypic),Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",,Near Threatened
543353,19,Stiphrornis_pyrrholaemus,species,Stiphrornis_erythrothorax,subspecies,Passeriformes,Muscicapidae (Old World Flycatchers),lump,Least Concern
543504,34,Curruca_cantillans_cantillans,subspecies,Sylvia_cantillans,subspecies,Passeriformes,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",taxonomy,Least Concern
543506,9,Curruca_cantillans_albistriata,subspecies,Sylvia_cantillans,subspecies,Passeriformes,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",taxonomy,Least Concern
543867,26,Otus_lettia_ussuriensis,subspecies,Otus_semitorques,subspecies,Strigiformes,Strigidae (Owls),split,Least Concern
547198,2,Rallina_eurizonoides_sepiaria,subspecies,Rallina_eurizonoides,subspecies,Gruiformes,"Rallidae (Rails, Gallinules, and Coots)",,Least Concern
551000,3,Lagopus_muta_pyrenaica,subspecies,Lagopus_muta,subspecies,Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)",,Least Concern
555099,5,Accipiter_erythronemius,species,Accipiter_striatus,subspecies,Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",lump,Least Concern
555232,1,Chaetura_andrei,species,Chaetura_vauxi,subspecies,Caprimulgiformes,Apodidae (Swifts),lump,Least Concern
555854,1,Agelaius_phoeniceus_assimilis,subspecies,Agelaius_assimilis,subspecies,Passeriformes,Icteridae (Troupials and Allies),taxonomy,Least Concern
555855,1,Agelaius_phoeniceus_phoeniceus,subspecies,Agelaius_phoeniceus,subspecies,Passeriformes,Icteridae (Troupials and Allies),,Least Concern
555856,2,Icterus_cayanensis_periporphyrus,subspecies,Icterus_pyrrhopterus,subspecies,Passeriformes,Icteridae (Troupials and Allies),taxonomy,Least Concern
555857,8,Icterus_cayanensis_cayanensis,subspecies,Icterus_cayanensis,group (monotypic),Passeriformes,Icteridae (Troupials and Allies),,Least Concern
556183,8,Amytornis_merrotsyi_pedleri,subspecies,Amytornis_merrotsyi,subspecies,Passeriformes,Maluridae (Fairywrens),,Near Threatened
559176,8,Larus_canus_kamtschatschensis,subspecies,Larus_canus,group (monotypic),Charadriiformes,"Laridae (Gulls, Terns, and Skimmers)",,Least Concern
561547,10,Melanerpes_formicivorus_angustifrons,subspecies,Melanerpes_formicivorus,group (monotypic),Piciformes,Picidae (Woodpeckers),,Least Concern
561548,12,Melanerpes_formicivorus_bairdi,subspecies,Melanerpes_formicivorus,subspecies,Piciformes,Picidae (Woodpeckers),,Least Concern
561549,44,Melanerpes_formicivorus_formicivorus,subspecies,Melanerpes_formicivorus,subspecies,Piciformes,Picidae (Woodpeckers),,Least Concern
561550,10,Melanerpes_formicivorus_lineatus,subspecies,Melanerpes_formicivorus,subspecies,Piciformes,Picidae (Woodpeckers),,Least Concern
561551,12,Melanerpes_formicivorus_striatipectus,subspecies,Melanerpes_formicivorus,subspecies,Piciformes,Picidae (Woodpeckers),,Least Concern
565570,22,Phylloscopus_armandii_armandii,subspecies,Phylloscopus_armandii,subspecies,Passeriformes,Phylloscopidae (Leaf Warblers),,Least Concern
565571,8,Phylloscopus_armandii_perplexus,subspecies,Phylloscopus_armandii,subspecies,Passeriformes,Phylloscopidae (Leaf Warblers),,Least Concern
565572,5,Phylloscopus_fuscatus_weigoldi,subspecies,Phylloscopus_fuligiventer,subspecies,Passeriformes,Phylloscopidae (Leaf Warblers),taxonomy,Least Concern
565573,9,Phylloscopus_fuscatus_robustus,subspecies,Phylloscopus_fuscatus,subspecies,Passeriformes,Phylloscopidae (Leaf Warblers),,Least Concern
570460,26,Zosterops_senegalensis_stenocricotus,subspecies,Zosterops_senegalensis,group (monotypic),Passeriformes,"Zosteropidae (White-eyes, Yuhinas, and Allies)",,Least Concern
572151,2,Zoothera_tanganjicae,species,Geokichla_piaggiae,subspecies,Passeriformes,Turdidae (Thrushes and Allies),lump,Least Concern
588856,43,Francolinus_pondicerianus_interpositus,subspecies,Francolinus_pondicerianus,subspecies,Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)",,Least Concern
589644,6,Anthus_petrosus_littoralis,subspecies,Anthus_petrosus,group (monotypic),Passeriformes,Motacillidae (Wagtails and Pipits),,Least Concern
589645,10,Anthus_pratensis_pratensis,subspecies,Anthus_pratensis,subspecies,Passeriformes,Motacillidae (Wagtails and Pipits),,Near Threatened
589646,8,Anthus_spinoletta_spinoletta,subspecies,Anthus_spinoletta,group (monotypic),Passeriformes,Motacillidae (Wagtails and Pipits),,Least Concern
589650,6,Bucanetes_githagineus_crassirostris,subspecies,Bucanetes_githagineus,subspecies,Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",,Least Concern
589651,2,Linaria_cannabina_bella,subspecies,Linaria_cannabina,subspecies,Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",,Least Concern
589654,3,Emberiza_buchanani_cerrutii,subspecies,Emberiza_buchanani,subspecies,Passeriformes,Emberizidae (Old World Buntings),,Least Concern
589655,2,Eremophila_alpestris_albigula,subspecies,Eremophila_alpestris,subspecies,Passeriformes,Alaudidae (Larks),,Least Concern
589661,3,Melanocorypha_calandra_psammochroa,subspecies,Melanocorypha_calandra,subspecies,Passeriformes,Alaudidae (Larks),,Least Concern
589704,8,Sitta_tephronota_iranica,subspecies,Sitta_tephronota,subspecies,Passeriformes,Sittidae (Nuthatches),,Least Concern
589705,64,Sylvia_curruca_curruca,subspecies,Sylvia_curruca,subspecies,Passeriformes,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",,Least Concern
589706,23,Tyto_furcata_bargei,subspecies,Tyto_alba,subspecies,Strigiformes,Tytonidae (Barn-Owls),taxonomy,Least Concern
589921,1,Galerida_theklae_superflua,subspecies,Galerida_theklae,subspecies,Passeriformes,Alaudidae (Larks),,Least Concern
589922,17,Locustella_naevia_naevia,subspecies,Locustella_naevia,subspecies,Passeriformes,Locustellidae (Grassbirds and Allies),,Least Concern
589923,135,Passer_domesticus_indicus,subspecies,Passer_domesticus,subspecies,Passeriformes,Passeridae (Old World Sparrows),,Least Concern
589925,1,Sitta_neumayer_neumayer,subspecies,Sitta_neumayer,subspecies,Passeriformes,Sittidae (Nuthatches),,Least Concern
591140,25,Hemignathus_virens_virens,subspecies,Chlorodrepanis_virens,subspecies,Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",taxonomy,Least Concern
613114,1,Aphrastura_spinicauda_bullocki,subspecies,Aphrastura_spinicauda,subspecies,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),,Least Concern
613115,2,Aphrastura_spinicauda_fulva,subspecies,Aphrastura_spinicauda,subspecies,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),,Least Concern
613116,4,Aphrastura_spinicauda_spinicauda,subspecies,Aphrastura_spinicauda,subspecies,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),,Least Concern
626499,5,Daphoenositta_chrysoptera_chrysoptera,subspecies,Daphoenositta_chrysoptera,group (monotypic),Passeriformes,Neosittidae (Sittellas),,Least Concern
626500,5,Daphoenositta_chrysoptera_striata,subspecies,Daphoenositta_chrysoptera,group (monotypic),Passeriformes,Neosittidae (Sittellas),,Least Concern
627345,41,Emberiza_schoeniclus_witherbyi,subspecies,Emberiza_schoeniclus,subspecies,Passeriformes,Emberizidae (Old World Buntings),,Least Concern
627346,48,Emberiza_schoeniclus_lusitanica,subspecies,Emberiza_schoeniclus,subspecies,Passeriformes,Emberizidae (Old World Buntings),taxonomy,Least Concern
632594,19,Kittacincla_stricklandii,species,Copsychus_malabaricus,subspecies,Passeriformes,Muscicapidae (Old World Flycatchers),lump,Least Concern
633169,1,Chlorospingus_parvirostris_medianus,subspecies,Chlorospingus_parvirostris,subspecies,Passeriformes,Passerellidae (New World Sparrows),,Least Concern
633170,1,Chlorospingus_canigularis_signatus,subspecies,Chlorospingus_canigularis,subspecies,Passeriformes,Passerellidae (New World Sparrows),,Least Concern
633171,1,Chlorospingus_canigularis_paulus,subspecies,Chlorospingus_canigularis,subspecies,Passeriformes,Passerellidae (New World Sparrows),,Least Concern
633172,1,Chlorospingus_canigularis_olivaceiceps,subspecies,Chlorospingus_canigularis,group (monotypic),Passeriformes,Passerellidae (New World Sparrows),,Least Concern
633173,1,Chlorospingus_flavigularis_flavigularis,subspecies,Chlorospingus_flavigularis,subspecies,Passeriformes,Passerellidae (New World Sparrows),,Least Concern
633174,1,Chlorospingus_flavigularis_hypophaeus,subspecies,Chlorospingus_flavigularis,group (monotypic),Passeriformes,Passerellidae (New World Sparrows),,Least Concern
633175,1,Chlorospingus_flavigularis_marginatus,subspecies,Chlorospingus_flavigularis,subspecies,Passeriformes,Passerellidae (New World Sparrows),,Least Concern
634293,6,Sibia_souliei_griseinucha,subspecies,Actinodura_souliei,subspecies,Passeriformes,Leiothrichidae (Laughingthrushes and Allies),taxonomy,Least Concern
634294,5,Chrysomma_sinense_sinense,subspecies,Chrysomma_sinense,subspecies,Passeriformes,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",,Least Concern
634297,5,Dumetia_hyperythra_albogularis,subspecies,Dumetia_hyperythra,subspecies,Passeriformes,"Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)",,Least Concern
634300,6,Illadopsis_cleaveri_batesi,subspecies,Illadopsis_cleaveri,subspecies,Passeriformes,Pellorneidae (Ground Babblers and Allies),,Least Concern
634311,5,Lophozosterops_javanicus_frontalis,subspecies,Lophozosterops_javanicus,subspecies,Passeriformes,"Zosteropidae (White-eyes, Yuhinas, and Allies)",,Least Concern
634314,5,Lophozosterops_superciliaris_superciliaris,subspecies,Lophozosterops_superciliaris,subspecies,Passeriformes,"Zosteropidae (White-eyes, Yuhinas, and Allies)",,Least Concern
634315,5,Siva_cyanouroptera_sordida,subspecies,Actinodura_cyanouroptera,subspecies,Passeriformes,Leiothrichidae (Laughingthrushes and Allies),taxonomy,Least Concern
634319,15,Psittiparus_gularis_transfluvialis,subspecies,Psittiparus_gularis,subspecies,Passeriformes,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",,Least Concern
634321,17,Suthora_nipalensis_craddocki,subspecies,Suthora_verreauxi,subspecies,Passeriformes,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",taxonomy,Least Concern
634343,10,Phyllanthus_atripennis_bohndorffi,subspecies,Turdoides_atripennis,subspecies,Passeriformes,Leiothrichidae (Laughingthrushes and Allies),taxonomy,Near Threatened
634346,8,Pnoepyga_albiventer_albiventer,subspecies,Pnoepyga_albiventer,subspecies,Passeriformes,Pnoepygidae (Cupwings),,Least Concern
634348,7,Pnoepyga_pusilla_pusilla,subspecies,Pnoepyga_pusilla,subspecies,Passeriformes,Pnoepygidae (Cupwings),,Least Concern
634349,7,Ptyrticus_turdinus_turdinus,subspecies,Illadopsis_turdina,subspecies,Passeriformes,Pellorneidae (Ground Babblers and Allies),taxonomy,Least Concern
634352,5,Speirops_lugubris_lugubris,subspecies,Zosterops_lugubris,subspecies,Passeriformes,"Zosteropidae (White-eyes, Yuhinas, and Allies)",taxonomy,Least Concern
634355,5,Xiphirhynchus_superciliaris_superciliaris,subspecies,Pomatorhinus_superciliaris,subspecies,Passeriformes,"Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)",taxonomy,Least Concern
634356,4,Yuhina_gularis_gularis,subspecies,Yuhina_gularis,subspecies,Passeriformes,"Zosteropidae (White-eyes, Yuhinas, and Allies)",,Least Concern
634357,19,Aegithalos_caudatus_caudatus,subspecies,Aegithalos_caudatus,group (monotypic),Passeriformes,Aegithalidae (Long-tailed Tits),,Least Concern
634358,3,Alauda_arvensis_arvensis,subspecies,Alauda_arvensis,subspecies,Passeriformes,Alaudidae (Larks),,Least Concern
634359,4,Donacobius_atricapilla_atricapilla,subspecies,Donacobius_atricapilla,subspecies,Passeriformes,Donacobiidae (Donacobius),,Least Concern
634360,13,Panurus_biarmicus_biarmicus,subspecies,Panurus_biarmicus,subspecies,Passeriformes,Panuridae (Bearded Reedling),,Least Concern
643518,3,Columba_palumbus_azorica,subspecies,Columba_palumbus,subspecies,Columbiformes,Columbidae (Pigeons and Doves),,Least Concern
643522,32,Columba_palumbus_palumbus,subspecies,Columba_palumbus,subspecies,Columbiformes,Columbidae (Pigeons and Doves),,Least Concern
643564,232,Limosa_limosa_limosa,subspecies,Limosa_limosa,group (monotypic),Charadriiformes,Scolopacidae (Sandpipers and Allies),,Near Threatened
644770,899,Taeniopygia_castanotis,species,Taeniopygia_guttata,subspecies,Passeriformes,Estrildidae (Waxbills and Allies),lump,Least Concern
644977,1,Asthenes_punensis,species,Asthenes_sclateri,subspecies,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),lump,NoBLIname
646325,50,Phasianus_colchicus_strauchi,subspecies,Phasianus_colchicus,subspecies,Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)",,Least Concern
647673,2,Phlegopsis_erythroptera_erythroptera,subspecies,Phlegopsis_erythroptera,subspecies,Passeriformes,Thamnophilidae (Typical Antbirds),,Least Concern
647674,2,Phlegopsis_erythroptera_ustulata,subspecies,Phlegopsis_erythroptera,subspecies,Passeriformes,Thamnophilidae (Typical Antbirds),,Least Concern
647675,2,Phlegopsis_nigromaculata_confinis,subspecies,Phlegopsis_nigromaculata,subspecies,Passeriformes,Thamnophilidae (Typical Antbirds),,Least Concern
647676,2,Phlegopsis_nigromaculata_nigromaculata,subspecies,Phlegopsis_nigromaculata,subspecies,Passeriformes,Thamnophilidae (Typical Antbirds),,Least Concern
647677,2,Phlegopsis_nigromaculata_paraensis,subspecies,Phlegopsis_nigromaculata,subspecies,Passeriformes,Thamnophilidae (Typical Antbirds),,Least Concern
650015,35,Laterallus_jamaicensis_coturniculus,subspecies,Laterallus_jamaicensis,subspecies,Gruiformes,"Rallidae (Rails, Gallinules, and Coots)",,Endangered
655235,21,Zonotrichia_leucophrys_nuttalli,subspecies,Zonotrichia_leucophrys,group (monotypic),Passeriformes,Passerellidae (New World Sparrows),,Least Concern
655236,17,Zonotrichia_leucophrys_oriantha,subspecies,Zonotrichia_leucophrys,group (monotypic),Passeriformes,Passerellidae (New World Sparrows),,Least Concern
655240,3,Pericrocotus_ethologus_annamensis,subspecies,Pericrocotus_ethologus,subspecies,Passeriformes,Campephagidae (Cuckooshrikes),,Least Concern
655241,3,Pericrocotus_brevirostris_affinis,subspecies,Pericrocotus_brevirostris,subspecies,Passeriformes,Campephagidae (Cuckooshrikes),,Least Concern
655242,6,Pericrocotus_cinnamomeus_saturatus,subspecies,Pericrocotus_cinnamomeus,subspecies,Passeriformes,Campephagidae (Cuckooshrikes),,Least Concern
655245,3,Pericrocotus_ethologus_ethologus,subspecies,Pericrocotus_ethologus,subspecies,Passeriformes,Campephagidae (Cuckooshrikes),,Least Concern
655246,3,Pericrocotus_flammeus_insulanus,subspecies,Pericrocotus_speciosus,subspecies,Passeriformes,Campephagidae (Cuckooshrikes),taxonomy,NoBLIname
655247,2,Pericrocotus_flammeus_siebersi,subspecies,Pericrocotus_speciosus,subspecies,Passeriformes,Campephagidae (Cuckooshrikes),taxonomy,NoBLIname
655248,2,Pericrocotus_igneus_igneus,subspecies,Pericrocotus_igneus,subspecies,Passeriformes,Campephagidae (Cuckooshrikes),,Near Threatened
655249,3,Pericrocotus_solaris_cinereigula,subspecies,Pericrocotus_solaris,subspecies,Passeriformes,Campephagidae (Cuckooshrikes),,Least Concern
655250,3,Pericrocotus_solaris_montanus,subspecies,Pericrocotus_solaris,subspecies,Passeriformes,Campephagidae (Cuckooshrikes),,Least Concern
657410,78,Cyanoliseus_patagonus_andinus,subspecies,Cyanoliseus_patagonus,group (monotypic),Psittaciformes,Psittacidae (New World and African Parrots),,Least Concern
657411,34,Cyanoliseus_patagonus_bloxami,subspecies,Cyanoliseus_patagonus,group (monotypic),Psittaciformes,Psittacidae (New World and African Parrots),,Least Concern
657413,74,Cyanoliseus_patagonus_conlara,subspecies,Cyanoliseus_patagonus,subspecies,Psittaciformes,Psittacidae (New World and African Parrots),,Least Concern
657414,269,Cyanoliseus_patagonus_patagonus,subspecies,Cyanoliseus_patagonus,subspecies,Psittaciformes,Psittacidae (New World and African Parrots),,Least Concern
658905,400,Anas_cyanoptera_orinomus,subspecies,Spatula_cyanoptera,subspecies,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",taxonomy,Least Concern
658907,3,Anas_flavirostris_andium,subspecies,Anas_andium,subspecies,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",taxonomy,Least Concern
658908,185,Anas_versicolor_versicolor,subspecies,Spatula_versicolor,subspecies,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",taxonomy,Least Concern
658909,89,Anas_versicolor_fretensis,subspecies,Spatula_versicolor,subspecies,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",taxonomy,Least Concern
658911,1,Chloephaga_hybrida_hybrida,subspecies,Chloephaga_hybrida,subspecies,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",,Least Concern
